  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout,mag_in,mag_out,Ratio,Error
117750,0,29001,-58721,107850,0,431494,65492.0899193177,107850,1.64676375624697,-0.00000375624697
117770,0,29116,-58663,107848,0,431658,65491.1369957798,107848,1.64675717886757,0.00000282113243
117790,0,29231,-58605,107847,0,431823,65490.4373630227,107847,1.64675950172983,0.00000049827017
117810,0,29346,-58546,107845,0,431988,65489.0970467604,107845,1.64676266528758,-0.00000266528758
117830,0,29461,-58487,107843,0,432152,65488.0118036882,107843,1.64675941488769,0.00000058511231
117850,0,29576,-58428,107842,0,432317,65487.1816464871,107842,1.64676502009435,-0.00000502009435
117870,0,29691,-58369,107841,0,432482,65486.6065848583,107841,1.64676421063685,-0.00000421063685
117890,0,29806,-58310,107840,0,432646,65486.2866255218,107840,1.64675698618666,0.00000301381334
117910,0,29920,-58250,107838,0,432810,65484.8753530157,107838,1.64676193424309,-0.00000193424309
117930,0,30034,-58190,107836,0,432975,65483.717487632,107836,1.64676050989877,-0.00000050989877
117950,0,30148,-58130,107835,0,433138,65482.813042813,107835,1.64676798367683,-0.00000798367683
117970,0,30262,-58070,107834,0,433303,65482.1620290595,107834,1.64676908426062,-0.00000908426062
117990,0,30376,-58009,107832,0,433467,65480.8785600804,107832,1.64677081876752,-0.00001081876752
118010,0,30490,-57948,107830,0,433632,65479.8503663532,107830,1.64676613334792,-0.00000613334792
118030,0,30604,-57887,107829,0,433797,65479.0774599032,107829,1.64677029950567,-0.00001029950567
118050,0,30718,-57826,107828,0,433962,65478.5598497707,107828,1.64676804510351,-0.00000804510351
118070,0,30831,-57765,107827,0,434125,65477.8266743789,107827,1.64677121212687,-0.00001121212687
118090,0,30944,-57703,107824,0,434289,65476.4640538873,107824,1.64675966483561,0.00000033516439
118110,0,31057,-57641,107822,0,434454,65475.3551345848,107822,1.64675700923457,0.00000299076543
118130,0,31170,-57579,107821,0,434618,65474.4999293618,107821,1.6467632454822,-0.0000032454822
118150,0,31283,-57517,107820,0,434783,65473.8984481602,107820,1.64676310034247,-0.00000310034247
118170,0,31396,-57454,107818,0,434948,65472.6731698042,107818,1.64676337134384,-0.00000337134384
118190,0,31509,-57391,107816,0,435112,65471.7035214451,107816,1.6467572126741,0.0000027873259
118210,0,31622,-57328,107815,0,435277,65470.9895144407,107815,1.64675989777457,0.00000010222543
118230,0,31734,-57265,107814,0,435441,65470.0464411016,107814,1.64676834461989,-0.00000834461989
118250,0,31846,-57202,107813,0,435604,65469.3555795381,107813,1.64677044772526,-0.00001044772526
118270,0,31958,-57138,107810,0,435769,65468.0441742382,107810,1.64675761067601,0.00000238932399
118290,0,32070,-57074,107809,0,435934,65466.9869170714,107809,1.64676893006492,-0.00000893006492
118310,0,32182,-57010,107807,0,436098,65466.1838203511,107807,1.64675858143554,0.00000141856446
118330,0,32294,-56946,107807,0,436263,65465.6348934309,107807,1.64677238944517,-0.00001238944517
118350,0,32406,-56881,107805,0,436428,65464.4712573164,107805,1.64677111003095,-0.00001111003095
118370,0,32518,-56816,107803,0,436592,65463.5637587811,107803,1.64676338729786,-0.00000338729786
118390,0,32629,-56751,107801,0,436756,65462.413964045,107801,1.64676175949163,-0.00000175949163
118410,0,32740,-56686,107800,0,436920,65461.5169087915,107800,1.6467690498251,-0.0000090498251
118430,0,32851,-56621,107798,0,437085,65460.872603411,107798,1.64675470571688,0.00000529428312
118450,0,32961,-56555,107796,0,437248,65459.1135442575,107796,1.64676840493903,-0.00000840493903
118470,0,33071,-56489,107793,0,437411,65457.6058376718,107793,1.64676050430741,-0.00000050430741
118490,0,33181,-56423,107791,0,437575,65456.3495010224,107791,1.6467615566969,-0.0000015566969
118510,0,33291,-56357,107789,0,437738,65455.3445487838,107789,1.64675628465549,0.00000371534451
118530,0,33401,-56290,107787,0,437903,65453.7309937333,107787,1.64676632429586,-0.00000632429586
118550,0,33510,-56223,107784,0,438066,65451.8588658871,107784,1.64676759174789,-0.00000759174789
118570,0,33619,-56156,107781,0,438229,65450.2367986549,107781,1.64676256759112,-0.00000256759112
118590,0,33728,-56089,107779,0,438392,65448.8648106291,107779,1.64676653005136,-0.00000653005136
118610,0,33837,-56022,107777,0,438555,65447.7429175369,107777,1.64676419988688,-0.00000419988688
118630,0,33946,-55954,107774,0,438719,65446.0161659975,107774,1.64676180940703,-0.00000180940703
118650,0,34055,-55886,107772,0,438883,65444.541567651,107772,1.64676835406654,-0.00000835406654
118670,0,34164,-55818,107770,0,439046,65443.3191395424,107770,1.64676855356627,-0.00000855356627
118690,0,34273,-55750,107768,0,439210,65442.3488958029,107768,1.64676240719275,-0.00000240719275
118710,0,34381,-55682,107766,0,439373,65441.1054689635,107766,1.64676313500098,-0.00000313500098
118730,0,34489,-55613,107763,0,439537,65439.261074679,107763,1.64676370469742,-0.00000370469742
118750,0,34597,-55544,107760,0,439700,65437.6676311129,107760,1.64675795915386,0.00000204084614
118770,0,34705,-55475,107758,0,439863,65436.3251565978,107758,1.64676117954547,-0.00000117954547
118790,0,34813,-55406,107756,0,440027,65435.2336665806,107756,1.64675808371161,0.00000191628839
118810,0,34921,-55337,107755,0,440190,65434.3931736209,107755,1.64676395353874,-0.00000395353874
118830,0,35029,-55267,107752,0,440354,65432.9590497022,107752,1.64675419795936,0.00000580204064
118850,0,35136,-55197,107750,0,440517,65431.2410473774,107750,1.64676686969731,-0.00000686969731
118870,0,35243,-55127,107748,0,440680,65429.7728713771,107748,1.64677325430753,-0.00001325430753
118890,0,35350,-55057,107745,0,440843,65428.5545385193,107745,1.6467580670236,0.0000019329764
118910,0,35457,-54986,107742,0,441007,65426.7456396847,107742,1.64675774328364,0.00000225671636
118930,0,35564,-54915,107740,0,441170,65425.1887349207,107740,1.64676636144717,-0.00000636144717
118950,0,35671,-54844,107738,0,441334,65423.8838422177,107738,1.64676863666228,-0.00000863666228
118970,0,35778,-54773,107736,0,441498,65422.8309766552,107736,1.64676456814355,-0.00000456814355
118990,0,35884,-54702,107734,0,441661,65421.4816402074,107734,1.64676796212741,-0.00000796212741
119010,0,35990,-54630,107731,0,441824,65419.5460088191,107731,1.64677082878987,-0.00001082878987
119030,0,36096,-54558,107728,0,441988,65417.8613224248,107728,1.64676737854577,-0.00000737854577
119050,0,36202,-54486,107726,0,442151,65416.4276004124,107726,1.64677289713877,-0.00001289713877
119070,0,36308,-54414,107724,0,442315,65415.2448592834,107724,1.64677209772322,-0.00001209772322
119090,0,36414,-54342,107722,0,442478,65414.3131126514,107722,1.64676497962288,-0.00000497962288
119110,0,36520,-54269,107720,0,442642,65412.8027300467,107720,1.6467724283968,-0.0000124283968
119130,0,36625,-54196,107716,0,442806,65410.9856293268,107716,1.64675702351297,0.00000297648703
119150,0,36730,-54123,107714,0,442969,65409.4185037598,107714,1.64676590105764,-0.00000590105764
119170,0,36835,-54050,107712,0,443131,65408.1013713133,107712,1.64676848496997,-0.00000848496997
119190,0,36940,-53977,107710,0,443295,65407.03424709,107710,1.6467647744599,-0.0000047744599
119210,0,37045,-53903,107707,0,443459,65405.3930039412,107707,1.6467602295962,-0.0000002295962
119230,0,37150,-53829,107705,0,443622,65404.0040135159,107705,1.6467646228164,-0.0000046228164
119250,0,37255,-53755,107703,0,443787,65402.8672918856,107703,1.64676266438494,-0.00000266438494
119270,0,37359,-53681,107701,0,443950,65401.4116208511,107701,1.64676873680297,-0.00000873680297
119290,0,37463,-53607,107699,0,444112,65400.2050302597,107699,1.64676853765473,-0.00000853765473
119310,0,37567,-53532,107696,0,444276,65398.4289796016,107696,1.646767386929,-0.000007386929
119330,0,37671,-53457,107693,0,444439,65396.9042845302,107693,1.64675990672964,0.00000009327036
119350,0,37775,-53382,107691,0,444603,65395.6309626262,107691,1.64676138779891,-0.00000138779891
119370,0,37879,-53307,107689,0,444766,65394.6090285736,107689,1.64675653849305,0.00000346150695
119390,0,37983,-53232,107688,0,444930,65393.8384941578,107688,1.64676065023497,-0.00000065023497
119410,0,38086,-53156,107685,0,445093,65391.9240579446,107685,1.64676298413515,-0.00000298413515
119430,0,38189,-53080,107682,0,445257,65390.2601386476,107682,1.64675900924206,0.00000099075794
119450,0,38292,-53004,107680,0,445420,65388.8467553909,107680,1.64676401776611,-0.00000401776611
119470,0,38395,-52928,107678,0,445584,65387.6839244211,107678,1.64676271642318,-0.00000271642318
119490,0,38498,-52852,107677,0,445746,65386.7716591055,107677,1.64677039816823,-0.00001039816823
119510,0,38601,-52775,107674,0,445911,65385.3028286938,107674,1.64676150972491,-0.00000150972491
119530,0,38704,-52698,107672,0,446075,65384.0869019366,107672,1.64676154553457,-0.00000154553457
119550,0,38806,-52621,107669,0,446238,65382.5303655342,107669,1.64675486552837,0.00000513447163
119570,0,38908,-52544,107667,0,446401,65381.2236043346,107667,1.64675718906035,0.00000281093965
119590,0,39010,-52467,107666,0,446565,65380.1666333147,107666,1.6467685162665,-0.0000085162665
119610,0,39112,-52389,107663,0,446728,65378.5581440888,107663,1.64676314461876,-0.00000314461876
119630,0,39214,-52311,107661,0,446892,65377.2018137822,107661,1.6467667170378,-0.0000067170378
119650,0,39316,-52233,107659,0,447056,65376.0976580891,107659,1.64676393753336,-0.00000393753336
119670,0,39418,-52155,107658,0,447220,65375.2456897869,107658,1.64677010180351,-0.00001010180351
119690,0,39519,-52077,107655,0,447383,65374.041407886,107655,1.64675454785351,0.00000545214649
119710,0,39620,-51998,107653,0,447546,65372.2907966365,107653,1.6467680524596,-0.0000080524596
119730,0,39721,-51919,107650,0,447710,65370.7916580486,107650,1.64675992548953,0.00000007451047
119750,0,39822,-51840,107648,0,447873,65369.5440094238,107648,1.64676076040061,-0.00000076040061
119770,0,39923,-51761,107647,0,448037,65368.5478651622,107647,1.64677055733358,-0.00001055733358
119790,0,40024,-51682,107645,0,448201,65367.8032367617,107645,1.64675872019304,0.00000127980696
119810,0,40124,-51602,107642,0,448364,65365.9068628287,107642,1.64676059992388,-0.00000059992388
119830,0,40224,-51522,107640,0,448528,65364.2613359931,107640,1.64677145889703,-0.00001145889703
119850,0,40324,-51442,107637,0,448691,65362.8666752002,107637,1.64676069877516,-0.00000069877516
119870,0,40424,-51362,107635,0,448855,65361.7228965088,107635,1.64675891684228,0.00000108315772
119890,0,40524,-51282,107634,0,449018,65360.8300130896,107634,1.64676611325842,-0.00000611325842
119910,0,40624,-51201,107632,0,449183,65359.4046561013,107632,1.646771425877,-0.000011425877
119930,0,40724,-51120,107630,0,449347,65358.232656644,107630,1.64677035508944,-0.00001035508944
119950,0,40823,-51039,107627,0,449511,65356.6894051405,107627,1.64676333791679,-0.00000333791679
119970,0,40922,-50958,107625,0,449674,65355.3964719058,107625,1.64676531411242,-0.00000531411242
119990,0,41021,-50877,107623,0,449837,65354.3538717965,107623,1.64676098261365,-0.00000098261365
120010,0,41120,-50795,107621,0,450001,65352.7843706754,107621,1.64676992780572,-0.00000992780572
120030,0,41219,-50713,107618,0,450165,65351.4676958368,107618,1.64675720063217,0.00000279936783
120050,0,41318,-50631,107617,0,450329,65350.4038625623,107617,1.64676870591845,-0.00000870591845
120070,0,41416,-50549,107614,0,450492,65348.9591118328,107614,1.64675920569505,0.00000079430495
120090,0,41514,-50467,107612,0,450656,65347.7641928169,107612,1.6467587120881,0.0000012879119
120110,0,41612,-50384,107609,0,450819,65346.0480824969,107609,1.64675604964125,0.00000395035875
120130,0,41710,-50301,107607,0,450984,65344.5843280069,107607,1.64676233090489,-0.00000233090489
120150,0,41808,-50218,107605,0,451148,65343.3729463057,107605,1.64676225220914,-0.00000225220914
120170,0,41906,-50135,107604,0,451312,65342.4139514297,107604,1.64677111684279,-0.00001111684279
120190,0,42003,-50052,107601,0,451475,65341.0645230088,107601,1.64675921314551,0.00000078685449
120210,0,42100,-49968,107598,0,451638,65339.1997502265,107598,1.64676029720776,-0.00000029720776
120230,0,42197,-49884,107596,0,451802,65337.5869236078,107596,1.64677033643438,-0.00001033643438
120250,0,42294,-49800,107593,0,451966,65336.2260618105,107593,1.64675872001259,0.00000127998741
120270,0,42391,-49716,107592,0,452130,65335.1171805791,107592,1.64677136344039,-0.00001136344039
120290,0,42488,-49632,107590,0,452294,65334.2602927438,107590,1.6467623497675,-0.0000023497675
120310,0,42584,-49548,107588,0,452457,65333.0036046101,107588,1.64676341303874,-0.00000341303874
120330,0,42680,-49463,107585,0,452620,65331.2388448283,107585,1.64676197638822,-0.00000197638822
120350,0,42776,-49378,107583,0,452785,65329.725699715,107583,1.64676950419936,-0.00000950419936
120370,0,42872,-49293,107580,0,452948,65328.464186754,107580,1.64675538204085,0.00000461795915
120390,0,42968,-49208,107579,0,453112,65327.4543205229,107579,1.64676553095386,-0.00000553095386
120410,0,43064,-49123,107578,0,453275,65326.6961126919,107578,1.64676933629741,-0.00000933629741
120430,0,43159,-49037,107574,0,453440,65324.7782238868,107574,1.64675645176036,0.00000354823964
120450,0,43254,-48951,107572,0,453603,65323.1116604223,107572,1.64676784779031,-0.00000784779031
120470,0,43349,-48865,107569,0,453767,65321.6964415346,107569,1.64675759908162,0.00000240091838
120490,0,43444,-48779,107567,0,453930,65320.5325835606,107567,1.64675632217781,0.00000367782219
120510,0,43539,-48693,107566,0,454094,65319.6200999363,107566,1.64676401723446,-0.00000401723446
120530,0,43634,-48606,107564,0,454258,65318.2148561946,107564,1.64676882607423,-0.00000882607423
120550,0,43728,-48519,107561,0,454422,65316.3941518513,107561,1.64676879972792,-0.00000879972792
120570,0,43822,-48432,107558,0,454586,65314.8245653313,107558,1.6467624419999,-0.0000024419999
120590,0,43916,-48345,107556,0,454750,65313.5061147386,107556,1.64676506281951,-0.00000506281951
120610,0,44010,-48258,107554,0,454913,65312.4388152823,107554,1.64676135129766,-0.00000135129766
120630,0,44104,-48171,107553,0,455077,65311.6226792751,107553,1.64676661806673,-0.00000661806673
120650,0,44198,-48083,107551,0,455241,65310.3214890265,107551,1.64676880388762,-0.00000880388762
120670,0,44291,-47995,107548,0,455405,65308.5959579595,107548,1.64676637772508,-0.00000637772508
120690,0,44384,-47907,107545,0,455568,65307.1213957559,107545,1.64675762308196,0.00000237691804
120710,0,44477,-47819,107543,0,455732,65305.897819416,107543,1.64675785175449,0.00000214824551
120730,0,44570,-47731,107542,0,455896,65304.9252430473,107542,1.64676706388925,-0.00000706388925
120750,0,44663,-47642,107539,0,456060,65303.4741265731,107539,1.64675771753835,0.00000228246165
120770,0,44756,-47553,107537,0,456224,65302.276721413,107537,1.64675728625458,0.00000271374542
120790,0,44848,-47464,107535,0,456388,65300.646244888,107535,1.64676777618289,-0.00000777618289
120810,0,44940,-47375,107532,0,456552,65299.2666497871,107532,1.64675662556389,0.00000337443611
120830,0,45032,-47286,107531,0,456715,65298.1379520121,107531,1.64676977587056,-0.00000977587056
120850,0,45124,-47197,107529,0,456879,65297.2601645735,107529,1.64676128414863,-0.00000128414863
120870,0,45216,-47107,107527,0,457043,65295.9118551843,107527,1.64676465868916,-0.00000465868916
120890,0,45308,-47017,107525,0,457207,65294.8171986108,107525,1.64676163611785,-0.00000163611785
120910,0,45399,-46927,107522,0,457371,65293.2808947444,107522,1.64675443669817,0.00000556330183
120930,0,45490,-46837,107520,0,457535,65291.9954435458,107520,1.6467562259292,0.0000037740708
120950,0,45581,-46747,107519,0,457698,65290.9608598311,107519,1.64676700394754,-0.00000700394754
120970,0,45672,-46656,107516,0,457863,65289.4625494804,107516,1.64675884593961,0.00000115406039
120990,0,45763,-46565,107514,0,458027,65288.2178804109,107514,1.64675960671701,0.00000039328299
121010,0,45853,-46474,107511,0,458191,65286.5245284201,107511,1.64675636781981,0.00000363218019
121030,0,45943,-46383,107509,0,458355,65285.0820478921,107509,1.64676211819927,-0.00000211819927
121050,0,46033,-46292,107507,0,458518,65283.8904554562,107507,1.64676154025093,-0.00000154025093
121070,0,46123,-46201,107505,0,458682,65282.9497648505,107505,1.64675463328838,0.00000536671162
121090,0,46213,-46109,107503,0,458846,65281.5536733004,107503,1.64675921375884,0.00000078624116
121110,0,46303,-46017,107502,0,459011,65280.4112885328,107502,1.64677271294833,-0.00001271294833
121130,0,46392,-45925,107499,0,459174,65278.8119453778,107499,1.6467671024704,-0.0000071024704
121150,0,46481,-45833,107497,0,459337,65277.4635689837,107497,1.64677047977515,-0.00001047977515
121170,0,46570,-45741,107495,0,459501,65276.3661749028,107495,1.64676752550802,-0.00000752550802
121190,0,46659,-45649,107494,0,459665,65275.5197757934,107494,1.64677355874327,-0.00001355874327
121210,0,46748,-45556,107491,0,459829,65274.2264603725,107491,1.64676022725841,-0.00000022725841
121230,0,46836,-45463,107488,0,459993,65272.4694262443,107488,1.64675859431759,0.00000140568241
121250,0,46924,-45370,107486,0,460157,65270.9634983275,107486,1.64676594674069,-0.00000594674069
121270,0,47012,-45277,107484,0,460320,65269.7086940029,107484,1.64676696358346,-0.00000696358346
121290,0,47100,-45184,107482,0,460484,65268.7050277543,107482,1.64676164410333,-0.00000164410333
121310,0,47188,-45091,107481,0,460648,65267.9525111674,107481,1.64676530923212,-0.00000530923212
121330,0,47276,-44997,107479,0,460812,65266.7617168188,107479,1.64676471105358,-0.00000471105358
121350,0,47363,-44903,107476,0,460976,65265.0992338171,107476,1.64676069234123,-0.00000069234123
121370,0,47450,-44809,107474,0,461140,65263.6880738439,107474,1.64676565440795,-0.00000565440795
121390,0,47537,-44715,107472,0,461304,65262.5282532021,107472,1.64676427463913,-0.00000427463913
121410,0,47624,-44621,107471,0,461467,65261.6197852919,107471,1.64677187531623,-0.00001187531623
121430,0,47711,-44526,107468,0,461632,65260.280393207,107468,1.64675970364336,0.00000029635664
121450,0,47797,-44431,107465,0,461796,65258.4628228401,107465,1.64675959793506,0.00000040206494
121470,0,47883,-44336,107463,0,461960,65256.8968385718,107463,1.64676846748988,-0.00000846748988
121490,0,47969,-44241,107461,0,462123,65255.5824585146,107461,1.64677098803489,-0.00001098803489
121510,0,48055,-44146,107459,0,462288,65254.5196978723,107459,1.64676715877358,-0.00000715877358
121530,0,48141,-44051,107457,0,462451,65253.7085689388,107457,1.64675697912977,0.00000302087023
121550,0,48227,-43955,107455,0,462616,65252.4754626213,107455,1.6467574484826,0.0000025515174
121570,0,48312,-43859,107453,0,462780,65250.7565090245,107453,1.64677017936395,-0.00001017936395
121590,0,48397,-43763,107450,0,462944,65249.2894827216,107450,1.64676122685525,-0.00000122685525
121610,0,48482,-43667,107448,0,463108,65248.0744007055,107448,1.64676124141432,-0.00000124141432
121630,0,48567,-43571,107447,0,463273,65247.111277052,107447,1.64677022318672,-0.00001022318672
121650,0,48652,-43475,107445,0,463436,65246.4001229187,107445,1.64675751915175,0.00000248084825
121670,0,48736,-43378,107442,0,463600,65244.5291193062,107442,1.64675876200335,0.00000123799665
121690,0,48820,-43281,107440,0,463764,65242.9104271108,107440,1.64676896380997,-0.00000896380997
121710,0,48904,-43184,107437,0,463928,65241.5440651124,107437,1.64675746933236,0.00000253066764
121730,0,48988,-43087,107436,0,464092,65240.4300491651,107436,1.64677026069626,-0.00001026069626
121750,0,49072,-42990,107434,0,464257,65239.5683921958,107434,1.64676135430797,-0.00000135430797
121770,0,49155,-42893,107432,0,464420,65238.205631363,107432,1.64676509662235,-0.00000509662235
121790,0,49238,-42795,107429,0,464584,65236.4366669425,107429,1.64676376406742,-0.00000376406742
121810,0,49321,-42697,107427,0,464749,65234.9204797553,107427,1.64677137965299,-0.00001137965299
121830,0,49404,-42599,107424,0,464913,65233.6570874269,107424,1.64675728444948,0.00000271555052
121850,0,49487,-42501,107423,0,465077,65232.6465046452,107423,1.64676746623104,-0.00000746623104
121870,0,49570,-42403,107421,0,465241,65231.88874316,107421,1.64675593593423,0.00000406406577
121890,0,49652,-42305,107419,0,465405,65230.6226323189,107419,1.64675723862827,0.00000276137173
121910,0,49734,-42207,107418,0,465568,65229.6068131642,107418,1.6467675530787,-0.0000075530787
121930,0,49816,-42108,107415,0,465732,65228.1957438652,107415,1.64675718491114,0.00000281508886
121950,0,49898,-42009,107414,0,465897,65227.0379903917,107414,1.64677108311775,-0.00001108311775
121970,0,49980,-41910,107412,0,466061,65226.1335662325,107412,1.64676325465361,-0.00000325465361
121990,0,50061,-41811,107410,0,466225,65224.7149629648,107410,1.64676840766554,-0.00000840766554
122010,0,50142,-41712,107408,0,466389,65223.5471896462,107408,1.64676722791076,-0.00000722791076
122030,0,50223,-41613,107406,0,466552,65222.6302597496,107406,1.64675971472256,0.00000028527744
122050,0,50304,-41513,107404,0,466717,65221.3276850449,107404,1.6467619383441,-0.0000019383441
122070,0,50385,-41413,107403,0,466881,65220.2790089095,107403,1.64677308395642,-0.00001308395642
122090,0,50465,-41313,107400,0,467046,65218.7104594993,107400,1.64676669077496,-0.00000669077496
122110,0,50545,-41213,107398,0,467209,65217.3933395072,107398,1.64676928194462,-0.00000928194462
122130,0,50625,-41113,107396,0,467373,65216.327664167,107396,1.64676552401169,-0.00000552401169
122150,0,50705,-41013,107395,0,467537,65215.5134458052,107395,1.64677075017199,-0.00001075017199
122170,0,50785,-40912,107393,0,467702,65214.3233423456,107393,1.6467701341657,-0.0000101341657
122190,0,50864,-40811,107390,0,467866,65212.6078070798,107390,1.64676745204999,-0.00000745204999
122210,0,50943,-40710,107387,0,468030,65211.1443619877,107387,1.64675840380739,0.00000159619261
122230,0,51022,-40609,107385,0,468194,65209.9330240417,107385,1.64675832377269,0.00000167622731
122250,0,51101,-40508,107384,0,468358,65208.9738072913,107384,1.6467672120918,-0.0000072120918
122270,0,51180,-40407,107383,0,468522,65208.2667228627,107383,1.64676973329749,-0.00000973329749
122290,0,51258,-40306,107381,0,468685,65207.025695089,107381,1.64677040327094,-0.00001040327094
122310,0,51336,-40204,107378,0,468850,65205.4178117125,107378,1.64676500210558,-0.00000500210558
122330,0,51414,-40102,107376,0,469014,65204.0627568559,107376,1.64676855183705,-0.00000855183705
122350,0,51492,-40000,107374,0,469179,65202.9605462819,107374,1.6467657158571,-0.0000057158571
122370,0,51570,-39898,107372,0,469343,65202.1111928134,107372,1.646756493551,0.000003506449
122390,0,51647,-39796,107370,0,469506,65200.7225803518,107370,1.64676089084258,-0.00000089084258
122410,0,51724,-39694,107368,0,469670,65199.5844465285,107368,1.64675896190803,0.00000103809197
122430,0,51801,-39591,107366,0,469834,65198.0895579004,107366,1.64676604372973,-0.00000604372973
122450,0,51878,-39488,107364,0,469999,65196.8482980581,107364,1.6467667195992,-0.0000067195992
122470,0,51955,-39385,107362,0,470163,65195.8606814881,107362,1.64676098877677,-0.00000098877677
122490,0,52031,-39282,107360,0,470328,65194.3286260392,107360,1.64676900986015,-0.00000900986015
122510,0,52107,-39179,107357,0,470491,65193.0478655508,107357,1.64675534454847,0.00000465545153
122530,0,52183,-39076,107356,0,470655,65192.0184148336,107356,1.6467660092508,-0.0000060092508
122550,0,52259,-38973,107355,0,470819,65191.240285793,107355,1.64677032572727,-0.00001032572727
122570,0,52335,-38869,107353,0,470984,65190.1172418028,107353,1.64676801549239,-0.00000801549239
122590,0,52410,-38765,107350,0,471148,65188.4447199042,107350,1.6467642457379,-0.0000042457379
122610,0,52485,-38661,107348,0,471312,65187.0243683511,107348,1.64676944591627,-0.00000944591627
122630,0,52560,-38557,107346,0,471476,65185.8562036275,107346,1.64676827538589,-0.00000827538589
122650,0,52635,-38453,107344,0,471640,65184.9402392915,107344,1.64676073347531,-0.00000073347531
122670,0,52710,-38349,107343,0,471805,65184.2764859747,107343,1.64676216085786,-0.00000216085786
122690,0,52784,-38245,107341,0,471968,65183.0551677351,107341,1.64676233299866,-0.00000233299866
122710,0,52858,-38140,107338,0,472132,65181.4986326642,107338,1.64675563237526,0.00000436762474
122730,0,52932,-38035,107336,0,472297,65180.1952206343,107336,1.64675787847319,0.00000212152681
122750,0,53006,-37930,107335,0,472462,65179.144946831,107335,1.64676907141935,-0.00000907141935
122770,0,53080,-37825,107333,0,472626,65178.3478234912,107333,1.64675852616988,0.00000147383012
122790,0,53153,-37720,107331,0,472789,65176.9883394439,107331,1.64676218914898,-0.00000218914898
122810,0,53226,-37615,107329,0,472953,65175.8797485696,107329,1.64675951309051,0.00000048690949
122830,0,53299,-37510,107328,0,473117,65175.022063671,107328,1.64676584067971,-0.00000584067971
122850,0,53372,-37404,107326,0,473281,65173.8413782708,107326,1.64676498623239,-0.00000498623239
122870,0,53445,-37298,107324,0,473446,65172.9148419802,107324,1.64675771001221,0.00000228998779
122890,0,53517,-37192,107322,0,473611,65171.4212903171,107322,1.64676476092053,-0.00000476092053
122910,0,53589,-37086,107320,0,473775,65170.1796606393,107320,1.6467654463874,-0.0000054463874
122930,0,53661,-36980,107318,0,473938,65169.1899673458,107318,1.64675976567721,0.00000023432279
122950,0,53733,-36874,107317,0,474103,65168.4522219149,107317,1.64676306312384,-0.00000306312384
122970,0,53805,-36768,107316,0,474267,65167.9664329032,107316,1.64675999381525,0.00000000618475
122990,0,53876,-36661,107313,0,474431,65166.3432839376,107313,1.64675497491741,0.00000502508259
123010,0,53947,-36554,107311,0,474595,65164.9731450877,107311,1.64675890775057,0.00000109224943
123030,0,54018,-36447,107309,0,474760,65163.8560323129,107309,1.64675644649986,0.00000355350014
123050,0,54089,-36340,107308,0,474924,65162.9919586263,107308,1.64676293667014,-0.00000293667014
123070,0,54159,-36233,107305,0,475089,65161.5497820609,107305,1.6467533439412,0.0000066560588
123090,0,54229,-36126,107303,1,475251,65160.3584781422,107303.00000466,1.64675275751674,0.00000724248326
123110,0,54299,-36019,107302,0,475415,65159.4180606303,107302,1.6467611773352,-0.0000011773352
123130,0,54369,-35911,107300,0,475580,65158.1773993104,107300,1.64676183838647,-0.00000183838647
123150,0,54439,-35803,107299,0,475745,65157.1909308558,107299,1.64677142257199,-0.00001142257199
123170,0,54508,-35695,107296,0,475909,65155.6220828257,107296,1.64676503070764,-0.00000503070764
123190,0,54577,-35587,107294,0,476073,65154.305291362,107294,1.64676761604923,-0.00000761604923
123210,0,54646,-35479,107292,0,476238,65153.2405717475,107292,1.64676383029404,-0.00000383029404
123230,0,54715,-35371,107291,0,476402,65152.4279363402,107291,1.64676902148348,-0.00000902148348
123250,0,54784,-35263,107290,0,476566,65151.8673945728,107290,1.64676784090056,-0.00000784090056
123270,0,54852,-35154,107287,0,476730,65150.177436443,107287,1.64676450965407,-0.00000450965407
123290,0,54920,-35045,107284,0,476895,65148.7407783144,107284,1.64675477558441,0.00000522441559
123310,0,54988,-34936,107283,0,477059,65147.5574369446,107283,1.64676933749723,-0.00000933749723
123330,0,55056,-34827,107281,0,477224,65146.6274261377,107281,1.64676214623134,-0.00000214623134
123350,0,55124,-34718,107280,0,477388,65145.9507567431,107280,1.64676390096119,-0.00000390096119
123370,0,55191,-34609,107278,0,477552,65144.6802279357,107278,1.64676531720846,-0.00000531720846
123390,0,55258,-34500,107276,0,477716,65143.660965592,107276,1.64676038174554,-0.00000038174554
123410,0,55325,-34391,107275,0,477880,65142.8929815064,107275,1.64676444490199,-0.00000444490199
123430,0,55392,-34281,107273,0,478045,65141.8500274593,107273,1.64676010820665,-0.00000010820665
123450,0,55458,-34171,107270,0,478209,65140.2103542812,107270,1.64675550503423,0.00000449496577
123470,0,55524,-34061,107268,0,478374,65138.8232699977,107268,1.64675986784991,0.00000013215009
123490,0,55590,-33951,107266,0,478538,65137.6887907454,107266,1.64675784467256,0.00000215532744
123510,0,55656,-33841,107265,0,478702,65136.8069297229,107265,1.64676478716143,-0.00000478716143
123530,0,55722,-33731,107264,0,478867,65136.1776971907,107264,1.64676534288911,-0.00000534288911
123550,0,55787,-33621,107262,0,479031,65134.9446150068,107262,1.64676581263704,-0.00000581263704
123570,0,55852,-33511,107260,0,479194,65133.9621472546,107260,1.64675994617842,0.00000005382158
