  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout,mag_in,mag_out,Ratio,Error
6110,15052,54272,0,87923,16034,0,54272,89373.0556991312,1.64676178690911,-0.00000178690911
6130,15105,54272,0,87913,16090,0,54272,89373.2827471387,1.6467659704293,-0.0000059704293
6150,15158,54272,0,87903,16146,0,54272,89373.5460021588,1.64677082108931,-0.00001082108931
6170,15211,54272,0,87892,16202,0,54272,89372.8620331698,1.64675821847674,0.00000178152326
6190,15264,54272,0,87882,16258,0,54272,89373.1978167952,1.64676440552762,-0.00000440552762
6210,15317,54272,0,87872,16313,0,54272,89373.3872749601,1.64676789642836,-0.00000789642836
6230,15370,54272,0,87861,16369,0,54272,89372.8117606244,1.64675729216952,0.00000270783048
6250,15423,54272,0,87851,16425,0,54272,89373.2556529077,1.64676547119892,-0.00000547119892
6270,15476,54272,0,87840,16481,0,54272,89372.7529004226,1.64675620762866,0.00000379237134
6290,15529,54272,0,87830,16537,0,54272,89373.2693203063,1.64676572303041,-0.00000572303041
6310,15582,54272,0,87819,16593,0,54272,89372.8393305259,1.64675780016447,0.00000219983553
6330,15635,54272,0,87809,16649,0,54272,89373.4282770892,1.6467686519216,-0.0000086519216
6350,15688,54272,0,87798,16704,0,54272,89372.8841427868,1.64675862586208,0.00000137413792
6370,15741,54272,0,87788,16760,0,54272,89373.5449895549,1.64677080243136,-0.00001080243136
6390,15794,54272,0,87777,16816,0,54272,89373.2598991443,1.64676554943883,-0.00000554943883
6410,15847,54272,0,87766,16872,0,54272,89373.0112506007,1.64676096791349,-0.00000096791349
6430,15900,54272,0,87755,16927,0,54272,89372.6096407619,1.64675356796805,0.00000643203195
6450,15953,54272,0,87745,16982,0,54272,89373.225011745,1.64676490661382,-0.00000490661382
6470,16006,54272,0,87734,17039,0,54272,89373.2749595761,1.64676582693794,-0.00000582693794
6490,16059,54272,0,87723,17094,0,54272,89372.9800610901,1.64676039322468,-0.00000039322468
6510,16112,54272,0,87712,17150,0,54272,89372.9122497415,1.64675914375261,0.00000085624739
6530,16165,54272,0,87701,17206,0,54272,89372.8808811711,1.6467585657645,0.0000014342355
6550,16218,54272,0,87690,17262,0,54272,89372.8859554172,1.64675865926108,0.00000134073892
6570,16271,54272,0,87679,17317,0,54272,89372.7337055324,1.64675585394923,0.00000414605077
6590,16324,54272,0,87668,17373,0,54272,89372.8110389284,1.64675727887176,0.00000272112824
6610,16377,54272,0,87657,17428,0,54272,89372.7298061327,1.64675578210003,0.00000421789997
6630,16430,54272,0,87646,17484,0,54272,89372.8793986185,1.64675853844742,0.00000146155258
6650,16483,54272,0,87635,17540,0,54272,89373.0654336081,1.64676196627373,-0.00000196627373
6670,16536,54272,0,87624,17595,0,54272,89373.0910341586,1.64676243798199,-0.00000243798199
6690,16589,54272,0,87613,17651,0,54272,89373.3493274142,1.64676719721798,-0.00000719721798
6710,16642,54272,0,87601,17707,0,54272,89372.6638855528,1.6467545674667,0.0000054325333
6730,16695,54272,0,87590,17762,0,54272,89372.7964427655,1.64675700992714,0.00000299007286
6750,16748,54272,0,87579,17818,0,54272,89373.1635615524,1.64676377435054,-0.00000377435054
6770,16801,54272,0,87567,17874,0,54272,89372.5873240783,1.64675315676736,0.00000684323264
6790,16854,54272,0,87556,17930,0,54272,89373.0274523584,1.64676126644233,-0.00000126644233
6810,16907,54272,0,87545,17985,0,54272,89373.3027810878,1.64676633956898,-0.00000633956898
6830,16960,54272,0,87533,18040,0,54272,89372.6338931555,1.64675401483556,0.00000598516444
6850,17013,54272,0,87522,18096,0,54272,89373.1822192765,1.64676411813231,-0.00000411813231
6870,17066,54272,0,87510,18152,0,54272,89372.7878271681,1.64675685117866,0.00000314882134
6890,17119,54272,0,87499,18208,0,54272,89373.409160667,1.646768299688,-0.000008299688
6910,17172,54272,0,87487,18263,0,54272,89372.8836840347,1.64675861740925,0.00000138259075
6930,17225,54272,0,87476,18318,0,54272,89373.372432733,1.64676762294983,-0.00000762294983
6950,17278,54272,0,87464,18374,0,54272,89373.1233201571,1.64676303287436,-0.00000303287436
6970,17331,54272,0,87452,18430,0,54272,89372.9109070528,1.64675911901262,0.00000088098738
6990,17384,54272,0,87440,18485,0,54272,89372.5283574321,1.64675207026518,0.00000792973482
7010,17437,54272,0,87428,18541,0,54272,89372.3887170976,1.64674949729322,0.00001050270678
7030,17490,54272,0,87417,18597,0,54272,89373.2638880331,1.64676562293693,-0.00000562293693
7050,17543,54272,0,87405,18652,0,54272,89372.9888109377,1.64676055444682,-0.00000055444682
7070,17596,54272,0,87393,18707,0,54272,89372.7491912384,1.64675613928432,0.00000386071568
7090,17649,54272,0,87381,18763,0,54272,89372.7549648102,1.64675624566646,0.00000375433354
7110,17702,54272,0,87369,18818,0,54272,89372.5868765138,1.64675314852067,0.00000685147933
7130,17755,54272,0,87357,18874,0,54272,89372.6654240546,1.64675459581469,0.00000540418531
7150,17808,54272,0,87345,18929,0,54272,89372.5688676341,1.64675281669432,0.00000718330568
7170,17861,54272,0,87333,18985,0,54272,89372.7201891047,1.64675560489948,0.00000439510052
7190,17914,54272,0,87321,19040,0,54272,89372.6951646866,1.64675514380687,0.00000485619313
7210,17967,54272,0,87309,19096,0,54272,89372.9192596952,1.64675927291596,0.00000072708404
7230,18020,54272,0,87297,19151,0,54272,89372.9657670596,1.64676012984706,-0.00000012984706
7250,18073,54272,0,87285,19207,0,54272,89373.2626348619,1.64676559984636,-0.00000559984636
7270,18126,54272,0,87272,19262,0,54272,89372.4041748906,1.64674978211399,0.00001021788601
7290,18179,54272,0,87260,19317,0,54272,89372.5578071927,1.64675261289786,0.00000738710214
7310,18232,54272,0,87248,19372,0,54272,89372.7468974743,1.64675609702009,0.00000390297991
7330,18285,54272,0,87236,19429,0,54272,89373.4062067682,1.64676824526032,-0.00000824526032
7350,18338,54272,0,87223,19484,0,54272,89372.6914946618,1.64675507618407,0.00000492381593
7370,18391,54272,0,87211,19539,0,54272,89372.9883242135,1.64676054547858,-0.00000054547858
7390,18444,54272,0,87199,19594,0,54272,89373.3206107953,1.64676666809396,-0.00000666809396
7410,18497,54272,0,87186,19650,0,54272,89372.9326809857,1.64675952021274,0.00000047978726
7430,18550,54272,0,87174,19705,0,54272,89373.3366334725,1.64676696332312,-0.00000696332312
7450,18603,54272,0,87161,19761,0,54272,89373.0218913963,1.64676116397767,-0.00000116397767
7470,18656,54272,0,87149,19816,0,54272,89373.4975090491,1.64676992756945,-0.00000992756945
7490,18709,54272,0,87136,19871,0,54272,89373.0336119346,1.64676137993688,-0.00000137993688
7510,18762,54272,0,87123,19927,0,54272,89372.8284099815,1.64675759894571,0.00000240105429
7530,18815,54272,0,87110,19982,0,54272,89372.4366010013,1.64675037958803,0.00000962041197
7550,18868,54272,0,87098,20038,0,54272,89373.279272946,1.64676590641484,-0.00000590641484
7570,18921,54272,0,87085,20093,0,54272,89372.9594116699,1.64676001274451,-0.00000001274451
7590,18974,54272,0,87073,20148,0,54272,89373.6495450421,1.64677272894019,-0.00001272894019
7610,19027,54272,0,87060,20203,0,54272,89373.4010150671,1.64676814959956,-0.00000814959956
7630,19080,54272,0,87047,20258,0,54272,89373.1882221956,1.64676422874034,-0.00000422874034
7650,19133,54272,0,87034,20314,0,54272,89373.2384553676,1.64676515432207,-0.00000515432207
7670,19186,54272,0,87021,20369,0,54272,89373.097753183,1.64676256178477,-0.00000256178477
7690,19239,54272,0,87008,20424,0,54272,89372.9927886495,1.64676062773897,-0.00000062773897
7710,19292,54272,0,86995,20479,0,54272,89372.9235618932,1.64675935218701,0.00000064781299
7730,19345,54272,0,86982,20535,0,54272,89373.1198347691,1.64676296865362,-0.00000296865362
7750,19398,54272,0,86969,20590,0,54272,89373.122699165,1.64676302143214,-0.00000302143214
7770,19451,54272,0,86956,20645,0,54272,89373.1613013661,1.64676373270501,-0.00000373270501
7790,19504,54272,0,86942,20701,0,54272,89372.4944543902,1.64675144557765,0.00000855442235
7810,19557,54272,0,86929,20756,0,54272,89372.6052937924,1.64675348787206,0.00000651212794
7830,19610,54272,0,86916,20811,0,54272,89372.7518710261,1.6467561886613,0.0000038113387
7850,19663,54272,0,86903,20866,0,54272,89372.9341859156,1.64675954794214,0.00000045205786
7870,19716,54272,0,86890,20922,0,54272,89373.3863294885,1.64676787900738,-0.00000787900738
7890,19769,54272,0,86876,20977,0,54272,89372.6686688945,1.64675465560316,0.00000534439684
7910,19822,54272,0,86863,21031,0,54272,89372.7236353464,1.64675566839892,0.00000433160108
7930,19875,54272,0,86850,21087,0,54272,89373.2849849439,1.64676601166244,-0.00000601166244
7950,19928,54272,0,86836,21142,0,54272,89372.6751306013,1.64675477466468,0.00000522533532
7970,19981,54272,0,86823,21197,0,54272,89373.0727792214,1.64676210162186,-0.00000210162186
7990,20034,54272,0,86810,21252,0,54272,89373.5061637396,1.64677008703824,-0.00001008703824
8010,20087,54272,0,86796,21308,0,54272,89373.2425281751,1.64676522936643,-0.00000522936643
8030,20140,54272,0,86782,21363,0,54272,89372.7771359937,1.6467566541862,0.0000033458138
8050,20193,54272,0,86769,21418,0,54272,89373.3186415275,1.64676663180881,-0.00000663180881
8070,20246,54272,0,86755,21473,0,54272,89372.9251731194,1.64675938187499,0.00000061812501
8090,20299,54272,0,86741,21528,0,54272,89372.567743128,1.6467527959745,0.0000072040255
8110,20352,54272,0,86728,21583,0,54272,89373.216754238,1.64676475446341,-0.00000475446341
8130,20405,54272,0,86714,21638,0,54272,89372.9312487847,1.64675949382342,0.00000050617658
8150,20458,54272,0,86700,21693,0,54272,89372.6817825223,1.64675489723103,0.00000510276897
8170,20511,54272,0,86687,21748,0,54272,89373.4382968452,1.6467688365427,-0.0000088365427
8190,20564,54272,0,86673,21803,0,54272,89373.260755105,1.64676556521051,-0.00000556521051
8210,20617,54272,0,86659,21858,0,54272,89373.1192529387,1.64676295793298,-0.00000295793298
8230,20670,54272,0,86645,21913,0,54272,89373.0137905173,1.64676101471325,-0.00000101471325
8250,20723,54272,0,86631,21969,0,54272,89373.1901746827,1.64676426471629,-0.00000426471629
8270,20776,54272,0,86617,22023,0,54272,89372.9109853763,1.64675912045578,0.00000087954422
8290,20829,54272,0,86603,22078,0,54272,89372.9136427811,1.64675916942035,0.00000083057965
8310,20882,54272,0,86589,22133,0,54272,89372.9523401795,1.64675988244729,0.00000011755271
8330,20935,54272,0,86575,22189,0,54272,89373.2753455976,1.64676583405066,-0.00000583405066
8350,20988,54272,0,86561,22243,0,54272,89373.1378547268,1.64676330068409,-0.00000330068409
8370,21041,54272,0,86547,22298,0,54272,89373.2846716512,1.6467660058898,-0.0000060058898
8390,21094,54272,0,86533,22353,0,54272,89373.4675281204,1.64676937514962,-0.00000937514962
8410,21147,54272,0,86518,22408,0,54272,89372.7183652819,1.64675557129426,0.00000442870574
8430,21200,54272,0,86504,22463,0,54272,89372.973459542,1.64676027158649,-0.00000027158649
8450,21253,54272,0,86490,22518,0,54272,89373.2645929419,1.64676563592537,-0.00000563592537
8470,21306,54272,0,86476,22573,0,54272,89373.5917651294,1.64677166430442,-0.00001166430442
8490,21359,54272,0,86461,22628,0,54272,89372.9875577627,1.64676053135618,-0.00000053135618
8510,21412,54272,0,86447,22683,0,54272,89373.3869672622,1.64676789075881,-0.00000789075881
8530,21465,54272,0,86432,22738,0,54272,89372.8553197222,1.64675809477672,0.00000190522328
8550,21518,54272,0,86418,22792,0,54272,89373.0719400424,1.64676208615939,-0.00000208615939
8570,21571,54272,0,86403,22848,0,54272,89372.8678794633,1.64675832619884,0.00000167380116
8590,21624,54272,0,86389,22902,0,54272,89373.1555054425,1.64676362591101,-0.00000362591101
8610,21677,54272,0,86374,22957,0,54272,89372.7683637471,1.64675649255135,0.00000350744865
8630,21730,54272,0,86360,23012,0,54272,89373.3838679055,1.64676783365097,-0.00000783365097
8650,21783,54272,0,86345,23067,0,54272,89373.0692882369,1.646762037298,-0.000002037298
8670,21836,54272,0,86330,23122,0,54272,89372.7910720036,1.64675691096705,0.00000308903295
8690,21889,54272,0,86316,23176,0,54272,89373.2556864748,1.64676547181742,-0.00000547181742
8710,21942,54272,0,86301,23231,0,54272,89373.0494164768,1.64676167114676,-0.00000167114676
8730,21995,54272,0,86286,23287,0,54272,89373.140064563,1.64676334140188,-0.00000334140188
8750,22048,54272,0,86271,23341,0,54272,89372.7459687795,1.64675607990823,0.00000392009177
8770,22101,54272,0,86256,23396,0,54272,89372.6487914507,1.64675428934719,0.00000571065281
8790,22154,54272,0,86241,23451,0,54272,89372.5879786414,1.64675316882815,0.00000683117185
8810,22207,54272,0,86227,23506,0,54272,89373.5283235478,1.64677049534839,-0.00001049534839
8830,22260,54272,0,86212,23560,0,54272,89373.2764533112,1.64676585446107,-0.00000585446107
8850,22313,54272,0,86197,23615,0,54272,89373.3239507181,1.6467667296344,-0.0000067296344
8870,22366,54272,0,86182,23670,0,54272,89373.4078123913,1.64676827484506,-0.00000827484506
8890,22419,54272,0,86166,23725,0,54272,89372.5639164503,1.64675272546525,0.00000727453475
8910,22472,54272,0,86152,23779,0,54272,89373.4185594352,1.64676847286695,-0.00000847286695
8930,22525,54272,0,86137,23834,0,54272,89373.6108982959,1.64677201684655,-0.00001201684655
8950,22578,54272,0,86121,23889,0,54272,89372.87598595,1.64675847556659,0.00000152443341
8970,22631,54272,0,86106,23943,0,54272,89372.8733173551,1.64675842639584,0.00000157360416
8990,22684,54272,0,86091,23998,0,54272,89373.1743030312,1.64676397226989,-0.00000397226989
9010,22737,54272,0,86075,24053,0,54272,89372.548548198,1.64675244229433,0.00000755770567
9030,22790,54272,0,86060,24108,0,54272,89372.922431797,1.64675933136418,0.00000066863582
9050,22843,54272,0,86045,24162,0,54272,89373.0623230512,1.64676190895952,-0.00000190895952
9070,22896,54272,0,86030,24217,0,54272,89373.5083176217,1.64677012672505,-0.00001012672505
9090,22949,54272,0,86014,24271,0,54272,89372.7566823358,1.64675627731309,0.00000372268691
9110,23002,54272,0,85999,24326,0,54272,89373.2749595761,1.64676582693794,-0.00000582693794
9130,23055,54272,0,85983,24381,0,54272,89372.8675270073,1.64675831970459,0.00000168029541
9150,23108,54272,0,85968,24435,0,54272,89373.1852906676,1.64676417472486,-0.00000417472486
9170,23161,54272,0,85952,24489,0,54272,89372.5764706378,1.64675295678504,0.00000704321496
9190,23214,54272,0,85936,24545,0,54272,89372.5523916599,1.64675251311284,0.00000748688716
9210,23267,54272,0,85921,24599,0,54272,89372.9771351497,1.64676033931216,-0.00000033931216
9230,23320,54272,0,85905,24653,0,54272,89372.4758189008,1.64675110220557,0.00000889779443
9250,23373,54272,0,85890,24708,0,54272,89373.2474737267,1.64676532049172,-0.00000532049172
9270,23426,54272,0,85874,24763,0,54272,89373.0946370327,1.6467625043675,-0.0000025043675
9290,23479,54272,0,85858,24817,0,54272,89372.7008263709,1.64675524812741,0.00000475187259
9310,23532,54272,0,85843,24871,0,54272,89373.3030048683,1.6467663436923,-0.0000063436923
9330,23585,54272,0,85827,24926,0,54272,89373.2588921317,1.64676553088391,-0.00000553088391
9350,23638,54272,0,85811,24981,0,54272,89373.2514905886,1.64676539450524,-0.00000539450524
9370,23691,54272,0,85795,25035,0,54272,89373.0006769382,1.64676077308627,-0.00000077308627
9390,23744,54272,0,85779,25090,0,54272,89373.0660825732,1.64676197823138,-0.00000197823138
9410,23797,54272,0,85763,25144,0,54272,89372.8868561377,1.64675867585749,0.00000132414251
9430,23850,54272,0,85747,25199,0,54272,89373.0250690889,1.64676122252891,-0.00000122252891
9450,23903,54272,0,85731,25253,0,54272,89372.917430282,1.64675923920773,0.00000076079227
9470,23956,54272,0,85715,25307,0,54272,89372.8452831172,1.64675790984517,0.00000209015483
9490,24009,54272,0,85699,25362,0,54272,89373.0923992227,1.64676246313426,-0.00000246313426
9510,24062,54272,0,85683,25416,0,54272,89373.0918397702,1.64676245282595,-0.00000245282595
9530,24115,54272,0,85667,25471,0,54272,89373.4117621119,1.64676834762146,-0.00000834762146
9550,24168,54272,0,85651,25525,0,54272,89373.4827899193,1.64676965635907,-0.00000965635907
9570,24221,54272,0,85634,25580,0,54272,89372.9173519585,1.64675923776457,0.00000076223543
9590,24274,54272,0,85618,25634,0,54272,89373.0601467802,1.64676186886019,-0.00000186886019
9610,24327,54272,0,85602,25688,0,54272,89373.2384329895,1.64676515390974,-0.00000515390974
9630,24380,54272,0,85586,25742,0,54272,89373.452210374,1.64676909290931,-0.00000909290931
9650,24433,54272,0,85569,25797,0,54272,89373.0326776484,1.646761362722,-0.000001362722
9670,24486,54272,0,85553,25852,0,54272,89373.6074744664,1.64677195376007,-0.00001195376007
9690,24539,54272,0,85536,25906,0,54272,89372.9720441253,1.64676024550644,-0.00000024550644
9710,24592,54272,0,85520,25960,0,54272,89373.3293550151,1.64676682921239,-0.00000682921239
9730,24645,54272,0,85503,26015,0,54272,89373.0565327157,1.64676180226849,-0.00000180226849
9750,24698,54272,0,85487,26069,0,54272,89373.4856095475,1.64676970831271,-0.00000970831271
9770,24751,54272,0,85470,26123,0,54272,89372.9938460159,1.6467606472217,-0.0000006472217
9790,24804,54272,0,85453,26178,0,54272,89372.8308436071,1.64675764378698,0.00000235621302
9810,24857,54272,0,85437,26232,0,54272,89373.3673585146,1.64676752945376,-0.00000752945376
9830,24910,54272,0,85420,26286,0,54272,89372.9835912397,1.64676045827019,-0.00000045827019
9850,24963,54272,0,85404,26340,0,54272,89373.5912672194,1.64677165513007,-0.00001165513007
9870,25016,54272,0,85387,26395,0,54272,89373.5743606576,1.64677134361471,-0.00001134361471
9890,25069,54272,0,85370,26449,0,54272,89373.2985907984,1.64676626235994,-0.00000626235994
9910,25122,54272,0,85353,26503,0,54272,89373.0586810142,1.64676184185241,-0.00000184185241
9930,25175,54272,0,85336,26557,0,54272,89372.8546315938,1.64675808209747,0.00000191790253
9950,25228,54272,0,85319,26611,0,54272,89372.686442783,1.64675498309963,0.00000501690037
9970,25281,54272,0,85302,26665,0,54272,89372.554114784,1.64675254486262,0.00000745513738
9990,25334,54272,0,85285,26719,0,54272,89372.4576477563,1.64675076738938,0.00000923261062
10010,25387,54272,0,85269,26773,0,54272,89373.351117657,1.64676723020447,-0.00000723020447
10030,25440,54272,0,85251,26828,0,54272,89372.6724731895,1.64675472569998,0.00000527430002
10050,25493,54272,0,85235,26882,0,54272,89373.6378861239,1.64677251411637,-0.00001251411637
10070,25546,54272,0,85217,26936,0,54272,89372.7317754135,1.64675581838542,0.00000418161458
10090,25599,54272,0,85200,26990,0,54272,89372.8152180516,1.64675735587507,0.00000264412493
10110,25652,54272,0,85183,27044,0,54272,89372.9345215877,1.64675955412713,0.00000044587287
10130,25705,54272,0,85166,27098,0,54272,89373.089685878,1.64676241313897,-0.00000241313897
10150,25758,54272,0,85149,27152,0,54272,89373.2807107359,1.64676593290713,-0.00000593290713
10170,25811,54272,0,85132,27206,0,54272,89373.5075959314,1.64677011342739,-0.00001011342739
10190,25864,54272,0,85114,27261,0,54272,89373.1230124583,1.64676302720479,-0.00000302720479
10210,25917,54272,0,85096,27315,0,54272,89372.4702634989,1.64675099984336,0.00000900015664
10230,25970,54272,0,85079,27369,0,54272,89372.8057185182,1.64675718083944,0.00000281916056
10250,26023,54272,0,85062,27423,0,54272,89373.1770331569,1.64676402257438,-0.00000402257438
