  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout
    9150,        0,    51356,    58335,   127987,        0,    70837
    9170,        0,    51242,    58434,   127985,        0,    71000
    9190,        0,    51127,    58533,   127983,        0,    71163
    9210,        0,    51012,    58631,   127980,        0,    71325
    9230,        0,    50897,    58729,   127978,        0,    71487
    9250,        0,    50782,    58827,   127976,       -1,    71650
    9270,        0,    50667,    58925,   127975,        0,    71812
    9290,        0,    50551,    59022,   127972,        0,    71974
    9310,        0,    50435,    59119,   127969,        0,    72136
    9330,        0,    50319,    59216,   127967,        0,    72299
    9350,        0,    50203,    59313,   127965,        0,    72462
    9370,        0,    50087,    59410,   127964,        0,    72624
    9390,        0,    49970,    59506,   127961,        0,    72786
    9410,        0,    49853,    59602,   127958,        0,    72949
    9430,        0,    49736,    59698,   127956,        0,    73111
    9450,        0,    49619,    59794,   127954,        0,    73274
    9470,        0,    49502,    59889,   127952,        0,    73435
    9490,        0,    49385,    59984,   127950,        0,    73597
    9510,        0,    49267,    60079,   127948,        0,    73760
    9530,        0,    49149,    60174,   127946,        0,    73922
    9550,        0,    49031,    60268,   127943,        0,    74085
    9570,        0,    48913,    60362,   127940,        0,    74246
    9590,        0,    48795,    60456,   127939,        0,    74409
    9610,        0,    48676,    60550,   127936,        0,    74572
    9630,        0,    48557,    60644,   127935,       -1,    74735
    9650,        0,    48438,    60737,   127931,        0,    74897
    9670,        0,    48319,    60830,   127929,        0,    75059
    9690,        0,    48200,    60923,   127928,        0,    75221
    9710,        0,    48081,    61016,   127927,        0,    75383
    9730,        0,    47961,    61108,   127923,        0,    75546
    9750,        0,    47841,    61200,   127921,        0,    75708
    9770,        0,    47721,    61292,   127919,        0,    75871
    9790,        0,    47601,    61384,   127917,        0,    76033
    9810,        0,    47481,    61475,   127915,        0,    76195
    9830,        0,    47360,    61566,   127912,        0,    76357
    9850,        0,    47239,    61657,   127909,        0,    76520
    9870,        0,    47118,    61748,   127907,        0,    76683
    9890,        0,    46997,    61839,   127906,        0,    76846
    9910,        0,    46876,    61929,   127904,        0,    77007
    9930,        0,    46755,    62019,   127902,        0,    77170
    9950,        0,    46633,    62109,   127899,        0,    77332
    9970,        0,    46511,    62199,   127897,        0,    77495
    9990,        0,    46389,    62288,   127895,        0,    77657
   10010,        0,    46267,    62377,   127892,        0,    77820
   10030,        0,    46145,    62466,   127891,        0,    77982
   10050,        0,    46022,    62555,   127888,        0,    78145
   10070,        0,    45899,    62643,   127885,        0,    78308
   10090,        0,    45776,    62731,   127883,        0,    78470
   10110,        0,    45653,    62819,   127881,        0,    78632
   10130,        0,    45530,    62907,   127879,        0,    78795
   10150,        0,    45407,    62994,   127877,        0,    78957
   10170,        0,    45283,    63081,   127874,        0,    79120
   10190,        0,    45159,    63168,   127871,        0,    79282
   10210,        0,    45035,    63255,   127869,        0,    79445
   10230,        0,    44911,    63341,   127867,        0,    79607
   10250,        0,    44787,    63427,   127864,        0,    79769
   10270,        0,    44663,    63513,   127862,        0,    79932
   10290,        0,    44538,    63599,   127860,        0,    80095
   10310,        0,    44413,    63684,   127857,        0,    80257
   10330,        0,    44288,    63769,   127854,        0,    80419
   10350,        0,    44163,    63854,   127852,        0,    80582
   10370,        0,    44038,    63939,   127850,        0,    80745
   10390,        0,    43913,    64024,   127849,        0,    80907
   10410,        0,    43787,    64108,   127846,        0,    81070
   10430,        0,    43661,    64192,   127844,        0,    81233
   10450,        0,    43535,    64276,   127841,        0,    81395
   10470,        0,    43409,    64360,   127840,        0,    81558
   10490,        0,    43283,    64443,   127837,        0,    81720
   10510,        0,    43157,    64526,   127835,        0,    81883
   10530,        0,    43030,    64609,   127833,        0,    82046
   10550,        0,    42903,    64692,   127831,        0,    82209
   10570,        0,    42776,    64774,   127828,        0,    82371
   10590,        0,    42649,    64856,   127826,        0,    82533
   10610,        0,    42522,    64938,   127824,        0,    82696
   10630,        0,    42395,    65020,   127823,        0,    82859
   10650,        0,    42268,    65101,   127820,        0,    83020
   10670,        0,    42140,    65182,   127818,        0,    83183
   10690,        0,    42012,    65263,   127815,        0,    83346
   10710,        0,    41884,    65344,   127814,        0,    83509
